id;name;family;birthday;pub_date;gender;breed;shelter;taken_home;in_favorites;take_a_walk;take_a_home;visit_counter;raiting
1372;_____;cat;25.08.2019;None;male;___ ______;12;TRUE;1;0;1;0;0
1373;____;cat;24.08.2019;None;female;___ ______;12;TRUE;1;0;1;0;0
1374;____;cat;24.08.2019;None;female;___ ______;12;TRUE;2;0;1;0;0
1375;_______;cat;13.07.2019;None;female;___ ______;12;FALSE;3;0;0;0;0
1376;______;cat;22.11.2016;None;female;___ ______;15;FALSE;1;0;0;0;0
1377;_____;cat;17.11.2016;None;female;___ ______;4;TRUE;1;0;1;0;0
1378;______;cat;20.05.2016;None;male;___ ______;14;FALSE;0;0;0;0;0
1379;_____;cat;26.08.2019;None;male;___ ______;12;TRUE;4;0;1;0;0
1380;_____;cat;26.08.2019;None;male;___ ______;12;TRUE;1;0;1;0;0
1381;____;cat;23.07.2019;None;male;___ ______;12;TRUE;3;0;1;0;0
1382;_____;dog;18.11.2016;None;male;___ ______;23;FALSE;6;0;0;0;0
1383;_____;cat;19.06.2017;None;male;___ ______;1;TRUE;3;0;1;0;0
1384;_____;cat;15.11.2018;None;male;___ ______;1;TRUE;2;0;1;0;0
1385;_____;cat;25.11.2018;None;male;___ ______;19;TRUE;3;0;1;0;0
1386;______;cat;11.09.2014;None;male;___ ______;19;TRUE;2;0;1;0;0
1387;______;cat;02.06.2017;None;male;__________;19;TRUE;4;0;1;0;0
1388;___;dog;27.11.2018;None;female;___ ______;23;TRUE;2;0;1;0;0
1389;_______;cat;25.09.2019;None;female;___ ______;15;FALSE;4;0;0;0;0
1390;_________;cat;25.09.2019;None;male;___ ______;15;FALSE;10;0;0;0;0
1391;____;cat;13.06.2014;None;male;___ ______;13;FALSE;1;0;0;0;0
1392;___;cat;06.04.2019;None;female;___ ______;13;FALSE;4;0;0;0;0
1393;____;cat;20.07.2018;None;female;___ ______;13;FALSE;5;0;0;0;0
1394;_____;cat;10.03.2013;None;male;___ ______;13;FALSE;3;0;0;0;0
1395;____;cat;02.09.2013;None;female;___ ______;13;FALSE;1;0;0;0;0
1396;_____;dog;02.12.2018;None;female;___ ______;23;FALSE;8;0;0;0;0
1397;_______;cat;06.05.2017;None;female;___ ______;4;TRUE;3;0;1;0;0
1398;_____;cat;20.07.2017;None;female;___ ______;4;TRUE;4;1;1;0;0
1399;_________;cat;10.09.2014;None;male;___ ______;4;TRUE;1;0;1;0;0
1400;_________;cat;21.08.2017;None;male;___ ______;4;TRUE;3;0;1;0;0
1401;______;cat;20.09.2015;None;male;__________;12;FALSE;10;0;0;0;0
1402;____;cat;25.08.2017;None;female;___ ______;13;TRUE;0;0;1;0;0
1403;______;cat;28.09.2017;None;male;___ ______;4;TRUE;1;0;1;0;0
1404;_____;cat;11.05.2017;None;male;___ ______;4;TRUE;3;0;1;0;0
1405;_______;dog;24.11.2016;None;female;____________ _______________ ______;17;TRUE;4;1;1;0;0
1406;________;cat;19.12.2008;None;female;__________;4;TRUE;4;0;1;0;0
1407;_____;cat;19.12.2014;None;female;___ ______;4;TRUE;1;0;1;0;0
1408;_______;cat;19.12.2018;None;male;___ ______;19;TRUE;1;0;1;0;0
1409;______;dog;19.12.2014;None;male;_______;17;TRUE;1;0;1;0;0
1410;______;cat;20.12.2018;None;female;___ ______;15;TRUE;9;0;1;0;0
1411;_____;dog;21.08.2019;None;male;___ ______;23;TRUE;8;0;1;0;0
1412;________;cat;21.07.2019;None;female;___ ______;10;FALSE;5;0;0;0;0
1413;_______;cat;21.07.2019;None;female;___ ______;10;TRUE;2;0;1;0;0
1414;____;cat;21.07.2019;None;female;___ ______;10;TRUE;2;0;1;0;0
1415;_____;cat;22.04.2019;None;female;___ ______;10;FALSE;4;0;0;0;0
1416;___;cat;22.06.2019;None;female;___ ______;10;TRUE;3;0;1;0;0
1417;______;cat;23.12.2017;None;male;________;19;TRUE;0;0;1;0;0
1418;_______;cat;01.06.2019;None;female;___ ______;19;TRUE;2;0;1;0;0
1419;_____;cat;25.06.2017;None;female;___ ______;4;TRUE;1;0;1;0;0
1420;_____;cat;13.06.2017;None;male;___ ______;4;TRUE;1;0;1;0;0
1421;_______;cat;28.06.2017;None;male;___ ______;1;TRUE;2;1;1;0;0
1422;______;cat;03.01.2018;None;female;___ ______;19;TRUE;0;0;1;0;0
1423;_______;cat;03.01.2007;None;male;________;4;TRUE;3;0;1;0;0
1424;____;cat;03.01.2018;None;female;___ ______;4;TRUE;1;0;1;0;0
1425;_______;cat;04.01.2015;None;male;___ ______;19;TRUE;5;0;1;0;0
1426;________;cat;05.06.2017;None;female;___ ______;1;FALSE;1;0;0;0;0
1427;_______;cat;05.01.2017;None;male;___ ______;1;FALSE;3;0;0;0;0
1428;________;cat;07.06.2017;None;male;___ ______;4;TRUE;3;0;1;0;0
1429;______;cat;08.01.2016;None;female;___ ______;19;TRUE;3;0;1;0;0
1430;________;cat;10.01.2016;None;female;___ ______;4;TRUE;1;0;1;0;0
1431;_____;cat;10.06.2017;None;male;___ ______;4;TRUE;2;0;1;0;0
1432;_____;cat;11.01.2018;None;male;___ ______;1;FALSE;4;0;0;0;0
1433;_____;cat;11.01.2016;None;male;___ ______;16;TRUE;3;0;1;0;0
1434;____;cat;15.01.2019;None;female;___ ______;19;FALSE;9;0;0;0;0
1435;_____;cat;15.01.2018;None;female;_______;19;TRUE;0;0;1;0;0
1436;____;dog;15.10.2019;None;male;___ ______;23;TRUE;2;0;1;0;0
1437;_____;dog;15.10.2019;None;female;___ ______;23;TRUE;3;2;1;0;0
1438;___;dog;15.10.2019;None;male;___ ______;23;TRUE;15;3;1;0;0
1439;_____;dog;15.10.2019;None;male;___ ______;23;TRUE;2;0;1;0;0
1440;___;cat;18.07.2015;None;female;___ ______;1;FALSE;4;0;0;0;0
1441;____;cat;19.01.2017;None;male;___ ______;4;TRUE;4;0;1;0;0
1442;____;cat;20.06.2019;None;female;___ ______;10;FALSE;22;0;0;0;0
1443;_______;cat;20.06.2017;None;female;___ ______;10;FALSE;1;0;0;0;0
1444;_____;cat;20.06.2019;None;male;___ ______;10;FALSE;5;0;0;0;0
1445;______;cat;21.06.2019;None;female;___ ______;10;FALSE;2;0;0;0;0
1446;_______;cat;21.04.2019;None;female;___ ______;10;FALSE;5;0;0;0;0
1447;______;cat;20.06.2018;None;female;___ ______;10;TRUE;1;0;1;0;0
1448;____;cat;22.01.2015;None;female;___ ______;16;FALSE;25;1;0;0;0
1449;_______;cat;01.01.2015;None;male;___ ______;16;TRUE;1;0;1;0;0
1450;_________;cat;22.01.2015;None;male;___ ______;4;TRUE;4;0;1;0;0
1451;_____;cat;23.03.2018;None;male;___ ______;1;FALSE;3;0;0;0;0
1452;_______;cat;23.01.2016;None;female;___ ______;1;FALSE;1;0;0;0;0
1453;_______;cat;24.01.2017;None;female;___ ______;1;FALSE;2;0;0;0;0
1454;_______;cat;26.01.2014;None;female;________;4;TRUE;2;0;1;0;0
1455;_________;cat;28.01.2018;None;male;___ ______;10;FALSE;7;0;0;0;0
1456;____;cat;28.03.2019;None;female;___ ______;10;TRUE;6;0;1;0;0
1457;_____;cat;28.09.2018;None;female;___ ______;16;TRUE;0;0;1;0;0
1458;_______;cat;29.01.2018;None;male;___ ______;1;FALSE;8;0;0;0;0
1459;______;cat;02.11.2019;None;male;___ ______;12;FALSE;3;0;0;0;0
1460;_______;cat;02.11.2019;None;male;___ ______;12;FALSE;7;0;0;0;0
1461;______;cat;02.11.2019;None;female;___ ______;12;TRUE;10;0;1;0;0
1462;_____;cat;02.07.2017;None;female;___ ______;19;TRUE;4;0;1;0;0
1463;_____;cat;16.10.2019;None;male;___ ______;12;FALSE;8;0;0;0;0
1464;______;cat;03.02.2013;None;female;___ ______;4;TRUE;4;0;1;0;0
1465;_______;cat;03.02.2018;None;female;___ ______;4;TRUE;1;0;1;0;0
1466;_________;cat;06.06.2017;None;female;___ ______;4;TRUE;2;0;1;0;0
1467;_____;cat;05.02.2015;None;female;___ ______;16;FALSE;5;0;0;0;0
1468;____;cat;08.08.2017;None;male;___ ______;16;FALSE;4;0;0;0;0
1469;____;cat;07.07.2017;None;female;___ ______;1;FALSE;3;0;0;0;0
1470;______;cat;07.02.2018;None;male;________;19;TRUE;3;0;1;0;0
1471;______;cat;02.02.2017;None;female;___ ______;19;TRUE;0;0;1;0;0
1472;_____;cat;10.02.2017;None;female;___ ______;4;FALSE;3;0;0;0;0
1473;_______;cat;16.06.2018;None;female;___ ______;4;FALSE;2;0;0;0;0
1474;_____;cat;05.07.2017;None;male;___ ______;19;FALSE;4;0;0;0;0
1475;____;cat;17.06.2018;None;male;___ ______;19;TRUE;2;0;1;0;0
1476;____;cat;12.01.2016;None;female;___ ______;13;FALSE;1;0;0;0;0
1477;______;cat;14.10.2017;None;male;___ ______;4;FALSE;1;0;0;0;0
1478;_____;cat;17.06.2017;None;female;___ ______;4;TRUE;0;0;1;0;0
1479;______;cat;16.06.2017;None;male;___ ______;4;TRUE;0;0;1;0;0
1480;_____ ________;cat;22.01.2017;None;female;___ ______;16;FALSE;2;0;0;0;0
1481;____;dog;17.09.2015;None;male;___ ______;14;FALSE;2;0;0;0;0
1482;____;cat;15.10.2017;None;male;___ ______;1;FALSE;0;0;0;0;0
1483;_______;cat;21.01.2019;None;female;___ ______;1;TRUE;0;0;1;0;0
1484;____;cat;30.01.2019;None;female;___ ______;1;FALSE;0;0;0;0;0
1485;_____;cat;30.10.2016;None;female;___ ______;19;FALSE;1;0;0;0;0
1486;_______;cat;29.12.2018;None;male;___ ______;4;TRUE;2;0;1;0;0
1487;________;dog;02.01.2016;None;female;___ ______;14;FALSE;5;0;0;0;0
1488;______;dog;10.05.2016;None;female;___ ______;14;FALSE;1;0;0;0;0
1489;______;cat;20.09.2019;None;female;___ ______;14;FALSE;7;0;0;0;0
1490;____;cat;20.05.2017;None;female;___ ______;1;FALSE;0;0;0;0;0
1491;_________;cat;12.09.2013;None;male;__________ _________ _____;12;FALSE;22;1;0;0;0
1492;______;cat;25.06.2016;None;male;___ ______;4;TRUE;1;0;1;0;0
1493;______;cat;10.01.2015;None;female;___ ______;4;FALSE;1;0;0;0;0
1494;______;cat;15.08.2017;None;male;___ ______;4;FALSE;3;0;0;0;0
1495;_____;cat;12.09.2014;None;female;___ ______;15;FALSE;2;0;0;0;0
1496;____;cat;17.10.2017;None;male;___ ______;1;TRUE;1;0;1;0;0
1497;______;cat;15.11.2017;None;female;___ ______;4;TRUE;1;0;1;0;0
1498;_____;cat;02.06.2017;None;female;___ ______;4;FALSE;2;0;0;0;0
1499;______;cat;14.04.2017;None;female;___ ______;4;FALSE;1;0;0;0;0
1500;______;cat;12.01.2019;None;male;___ ______;11;FALSE;0;0;0;0;0
1501;____;cat;16.06.2018;None;female;___ ______;11;TRUE;1;0;1;0;0
1502;________;cat;01.03.2019;None;female;___ ______;11;FALSE;2;0;0;0;0
1503;_____;cat;10.11.2014;None;male;___ ______;19;TRUE;0;0;1;0;0
1504;______;cat;01.10.2019;None;male;___ ______;19;TRUE;1;0;1;0;0
1505;_____;cat;01.12.2019;None;female;________;19;FALSE;4;1;0;0;0
1506;_______;cat;15.02.2017;None;male;___ ______;19;TRUE;0;0;1;0;0
1507;____;cat;06.06.2018;None;female;___ ______;11;FALSE;1;0;0;0;0
1508;_____;cat;02.02.2018;None;male;___ ______;11;FALSE;3;0;0;0;0
1509;______;cat;01.01.2017;None;female;___ ______;1;FALSE;2;0;0;0;0
1510;______;cat;25.09.2019;None;female;___ ______;12;FALSE;4;0;0;0;0
1511;____;cat;01.08.2019;None;male;___ ______;12;FALSE;1;0;0;0;0
1512;______;cat;01.09.2019;None;male;___ ______;12;FALSE;1;0;0;0;0
1513;____;cat;01.09.2019;None;male;___ ______;12;FALSE;2;0;0;0;0
1514;______;cat;01.09.2019;None;male;___ ______;12;FALSE;2;0;0;0;0
1515;_____;cat;01.09.2019;None;female;___ ______;12;FALSE;2;0;0;0;0
1516;_____;cat;25.02.2015;None;male;___ ______;15;FALSE;4;0;0;0;0
1517;_____;cat;12.12.2017;None;male;___ ______;4;TRUE;1;0;1;0;0
1518;____;cat;10.02.2015;None;male;___ ______;4;TRUE;0;0;1;0;0
1519;____;cat;25.01.2013;None;female;___ ______;4;TRUE;1;0;1;0;0
1520;_______;cat;15.06.2017;None;male;___ ______;4;TRUE;1;1;1;0;0
1521;_______;cat;15.11.2017;None;male;___ ______;4;FALSE;2;1;0;0;0
1522;___;cat;14.05.2017;None;male;___ ______;4;FALSE;0;0;0;0;0
1523;____;cat;02.06.2015;None;male;_______;24;FALSE;14;2;0;0;0
1524;_____;cat;16.06.2018;None;female;___ ______;24;FALSE;12;1;0;0;0
1525;____;cat;10.01.2019;None;male;___ ______;24;FALSE;11;0;0;0;0
1526;_____;cat;25.01.2018;None;male;___ ______;11;FALSE;2;0;0;0;0
1527;________;cat;17.02.2019;None;male;___ ______;1;FALSE;9;0;0;0;0
1528;______;cat;12.03.2019;None;male;___ ______;1;FALSE;0;0;0;0;0
1529;_______;cat;25.01.2019;None;female;___ ______;1;FALSE;2;0;0;0;0
1530;_____;cat;17.09.2015;None;female;___ ______;1;FALSE;0;0;0;0;0
1531;_______;cat;16.03.2015;None;male;___ ______;19;FALSE;1;0;0;0;0
1532;_____;cat;02.03.2019;None;male;___ ______;4;TRUE;0;0;1;0;0
1533;____;cat;06.05.2018;None;male;___ ______;1;FALSE;1;0;0;0;0
1534;______;dog;12.07.2018;None;female;___ ______;14;FALSE;2;0;0;0;0
1535;________;dog;14.02.2015;None;female;___ ______;14;FALSE;1;0;0;0;0
1536;_________;dog;28.01.2018;None;female;___ ______;14;FALSE;4;0;0;0;0
1537;_____;cat;19.09.2018;None;male;___ ______;1;FALSE;10;0;0;0;0
1538;______;cat;01.10.2020;None;male;___ ______;13;FALSE;1;0;0;0;0
1539;_____;cat;15.01.2018;None;female;___ ______;12;FALSE;16;0;0;0;0
1540;___;cat;09.09.2018;None;female;___________;12;FALSE;13;0;0;0;0
1541;_____;cat;15.03.2012;None;male;___ ______;13;FALSE;3;0;0;0;0
1542;_____;cat;15.03.2012;None;male;___ ______;13;FALSE;3;0;0;0;0
1543;______;cat;20.09.2015;None;male;___ ______;16;FALSE;5;0;0;0;0
1544;___;cat;08.09.2019;None;male;___ ______;19;TRUE;0;0;1;0;0
1545;___;cat;08.09.2019;None;male;___ ______;19;TRUE;0;0;1;0;0
1546;_______;cat;15.05.2019;None;male;___ ______;19;FALSE;0;0;0;0;0
1547;_________;cat;15.05.2019;None;female;___ ______;19;FALSE;1;0;0;0;0
1548;________;cat;05.08.2018;None;female;___ ______;19;FALSE;0;0;0;0;0
1549;______;cat;01.02.2017;None;male;___ ______;16;TRUE;5;0;1;0;0
1550;______ ____;cat;18.01.2016;None;male;___ ______;19;TRUE;0;0;1;0;0
1551;______;cat;07.12.2017;None;female;___ ______;4;FALSE;1;0;0;0;0
1552;_______;cat;03.12.2017;None;female;___ ______;4;FALSE;1;0;0;0;0
1553;____;cat;10.02.2017;None;female;___ ______;4;FALSE;1;0;0;0;0
1554;_________;cat;25.03.2010;None;male;___ ______;1;FALSE;1;0;0;0;0
1555;____;cat;10.02.2015;None;male;___ ______;4;FALSE;3;0;0;0;0
1556;____;cat;30.11.2017;None;female;___ ______;4;TRUE;0;0;1;0;0
1557;____;cat;19.07.2019;None;male;___ ______;4;FALSE;5;0;0;0;0
1558;_____;cat;01.03.2012;None;male;________;4;FALSE;1;0;0;0;0
1559;_____;cat;15.07.2017;None;male;___ ______;4;FALSE;1;0;0;0;0
1560;___;cat;21.03.2019;None;male;___ ______;24;FALSE;0;0;0;0;0
